Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
ECU;Domestic credit to private sector (% of GDP);GFDD.DI.14;25,6278019;21,06820869;20,1432209;19,43576431;20,20553017;9,887237549;9,956480026;10,83993816;12,66277027;11,48825359;10,55379486;12,17588711;11,74692059;11,82244205;10,05804062;11,50418377;12,76337337;13,14918804;14,67509651;15,19080734;14,99165535;15,87784576;16,32896996;18,5109005;20,33642387;17,70018196;15,88685894;14,82370377;10,34115601;9,218084335;9,267321587;9,162822723;9,825255394;15,2455349;20,57153893;22,08659935;22,20912552;23,97236252;21,97072983;22,42052078;26,04025269;23,96720886;18,07338333;16,72068977;19,23118401;20,77336884;21,264925;22,27999496;23,08576965;23,18276596;25,74116325;26,62278557;26,23514175;26,71646309
ECU;Electronic payments used to make payments (% age 15+);GFDD.AI.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,188583851;;
ECU;External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits);GFDD.OI.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34,89578629;50,04510117;53,30830002;49,06500244;141,7053986;104,6044617;76,91893768;86,03598022;77,77188873;63,63816833;72,55723572;49,56259918;46,30085754;43,01426315;45,71356201;38,43495941;36,83237076;33,52105331;26,52789497
ECU;External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits);GFDD.OI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,01668262;23,78600693;25,0759449;16,80789566;38,43257904;21,10159683;21,31488609;35,42657852;27,75648689;24,09877586;35,13176346;13,8321352;11,37902355;10,80325222;13,88079262;13,50286484;14,340868;13,98906898;11,12448788
ECU;External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits);GFDD.OI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,87910652;26,25909615;28,2323513;32,25711441;;83,50286102;55,60404968;50,6094017;50,01539993;39,53939056;37,42547226;35,73046112;34,92183304;32,21101379;31,83276749;24,93209457;22,49150085;19,53198242;15,4034071
ECU;Financial system deposits to GDP (%);GFDD.DI.08;;8,311746597;8,335000038;8,890183449;9,109790802;8,99784565;9,683033943;10,80906963;12,33612061;13,59940338;13,143013;13,94922161;14,55615902;13,63407612;12,91129017;14,01508427;13,70463181;13,97990227;14,03056717;12,9082756;12,7237711;12,95444489;12,81259251;13,40606689;11,85853958;10,92033577;13,80319595;12,80418301;12,44764614;10,3717041;11,58662415;14,58530235;14,95615768;15,32283974;17,82072067;20,68763542;22,22164345;23,08191109;23,22606468;22,58271408;15,97935104;17,05755615;16,62932587;16,10687256;17,76211739;19,25780678;19,68889809;20,7406292;21,01088905;24,13550377;25,12989426;25,80330086;27,80235672;28,52065849
ECU;Firms identifying access to finance as a major constraint (%);GFDD.AI.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,1;;;;19,3;;;
ECU;Firms not needing a loan (%);GFDD.AI.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,6;;;;46,3;;;
ECU;Firms using banks to finance investments (%);GFDD.AI.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,0;;;;17,0;;;
ECU;Firms using banks to finance working capital (%);GFDD.AI.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,9;;;;42,3;;;
ECU;Firms whose recent loan application was rejected (%);GFDD.AI.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Firms with a bank loan or line of credit (%);GFDD.AI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,6;;;;48,9;;;
ECU;Firms with a checking or savings account (%);GFDD.AI.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,6;;;;100,0;;;
ECU;Foreign bank assets among total bank assets (%);GFDD.OI.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0;11,0;10,0;11,0;11,0;14,0;13,0;12,0;12,0;19,0
ECU;Foreign banks among total banks (%);GFDD.OI.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;17,0;18,0;18,0;22,0;23,0;18,0;15,0;15,0;15,0;15,0;15,0;15,0;16,0;20,0;25,0;25,0;25,0;22,0
ECU;GDP (Current USD);NY.GDP.MKTP.CD;1010325138,0;979108806,8;958598195,0;1038389642,0;1156150890,0;2387048255,0;2429309514,0;2553596092,0;2582180794,0;3112166848,0;2862504170,0;2754220263,0;3185987235,0;3891755552,0;6599259421,0;7731677257,0;9091924305,0;11026346590,0;11922502171,0;14175166008,0;17881514683,0;21810767209,0;19929853575,0;17152483214,0;16912515183,0;17149094590,0;15314143988,0;13945431882,0;13051886552,0;13890828708,0;15239278100,0;16988184456,0;18093864475,0;18938326276,0;22708204405,0;24432379906,0;25225872274,0;28161471483,0;27981319125,0;19644866963,0;18327386416,0;24468324000,0;28548945000,0;32432859000,0;36591661000,0;41507085000,0;46802044000,0;51007777000,0;61762635000,0;62519686000,0;69555367000,0;79276664000,0;87623411000,0;94472679000,0
ECU;GDP per capita (Constant 2005 USD);NY.GDP.PCAP.KD;1593,158191;1572,4319;1597,720999;1612,523159;1688,907898;1717,998242;1663,098192;1690,074266;1673,074714;1701,329063;1766,809191;1825,265442;1863,476896;2064,855792;2233,565847;2411,6406;2520,766256;2493,459137;2566,835563;2593,939532;2621,594156;2699,202052;2648,501318;2574,759665;2577,685267;2613,563208;2637,906458;2566,800761;2652,130797;2614,87296;2647,702551;2698,149216;2693,443927;2686,227318;2740,146347;2742,358167;2731,587744;2791,325117;2824,300139;2636,899266;2613,347141;2665,590163;2721,731377;2743,256945;2913,809095;3012,752437;3090,15946;3103,636773;3245,438512;3209,850899;3268,81379;3469,253651;3592,448131;3700,526148
ECU;Global leasing volume to GDP (%);GFDD.OI.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,49000001;0,389999986;;;
ECU;GNI (Current USD);NY.GNP.MKTP.CD;984369535,2;951299113,2;934743860,7;1020570901,0;1137207610,0;2362036266,0;2404097428,0;2528684150,0;2555067797,0;3084153420,0;2833290166,0;2718503142,0;3140765557,0;3775699920,0;6432079282,0;7676350735,0;8990975914,0;10881076953,0;11718504382,0;13837604194,0;17457711529,0;21221084539,0;19146077864,0;16461852153,0;16051702544,0;16089586704,0;14313664398,0;12911936466,0;11943355167,0;12704259914,0;14028697797,0;15870648854,0;17149411742,0;18077713733,0;21767753590,0;23507936765,0;24202481702,0;27134078992,0;26810257765,0;18337540283,0;16916109906,0;23133356700,0;27296945800,0;30940649900,0;34751990000,0;39692188000,0;44973578600,0;49039726800,0;60330451800,0;61239874500,0;68517073000,0;78056686400,0;86320977200,0;93028080800,0
ECU;Gross portfolio debt assets to GDP (%);GFDD.DM.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,501000047;2,282000065;2,542999983;2,792999983;3,845999956;3,755000114;2,75;3,006999969;3,789999962;3,227999926;2,822000027;3,507999897
ECU;Gross portfolio debt liabilities to GDP (%);GFDD.DM.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,9469986;21,63400078;16,67099953;14,2840004;12,56900024;11,13899994;11,37800026;8,503000259;7,796000004;6,429999828;1,590999961;1,427999973;1,228000045;1,044999957;0,933000028
ECU;Gross portfolio equity assets to GDP (%);GFDD.DM.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Gross portfolio equity liabilities to GDP (%);GFDD.DM.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,319999993;0,294999987;0,224999994;0,196999997;0,202000007;0,182999998;0,165000007;0,147;0,135000005;0,114;0,118000001;0,108000003;0,096000001;0,093999997;0,088
ECU;H-statistic;GFDD.OI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,662;0,625;0,620999992;0,634000003
ECU;Insurance company assets to GDP (%);GFDD.DI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,463999987;0,43599999;0,44600001;0,43599999;0,430999994;0,467000008;1,05400002;1,169999957;1,25;1,335999966;1,603999972;
ECU;International debt issues to GDP (%);GFDD.DM.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,704338789;14,40084553;29,69152641;28,45591354;29,55539894;40,76190948;55,15105057;36,12994003;22,63700104;19,70915222;17,24980354;16,08571625;14,39715862;12,45465088;10,52271175;7,875484467;4,616843224;3,42965436;2,587033749;1,934180975
ECU;Investments financed by banks (%);GFDD.AI.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,8;;;;13,1;;;
ECU;Investments financed by equity or stock sales (%);GFDD.AM.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4;;;;11,1;;;
ECU;Lerner index;GFDD.OI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00572;0,015242;-0,017127;0,182219;-0,039482;0,035512;0,244471325;0,218645098;0,222037928;0,245388503;0,234592491;0,220978464;0,217201363;0,173887536;0,226123648;0,277136004;0,253224439;0,254643421
ECU;Life insurance premium volume to GDP (%);GFDD.DI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,101999998;0,104999997;0,115000002;0,116999999;0,145999998;0,126000002;0,090999998;0,108999997;0,120999999;0,143000007;0,160999998;0,192000002;0,209999993;0,229000002;0,263999999;0,294;0,308999985;0,340999991;0,35800001;0,38499999
ECU;Liquid assets to deposits and short term funding (%);GFDD.SI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,37171936;21,30742073;14,48012352;20,5670948;21,39967155;20,75868607;16,97520828;19,56731224;22,57543564;25,11454964;28,37056732;36,8915596;32,10702515;28,16768646;27,39530182;30,93334198
ECU;Liquid liabilities in millions USD (2000 constant);GFDD.OI.07;58,43558121;43,47982025;48,40879059;49,54605103;56,25841141;56,47174835;65,93940735;73,97782135;88,21486664;94,02590942;56,80810165;63,79779053;76,63276672;93,17999268;123,3414993;125,3501968;165,0890045;187,1676941;181,4459991;201,5234985;233,3325043;239,0794983;162,8876038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Liquid liabilities to GDP (%);GFDD.DI.05;;15,73404408;16,00324821;16,21053123;16,03264046;16,07975769;16,56086922;17,31111526;19,08388901;20,81035233;20,48631668;21,77812004;22,60841942;21,69003487;20,89674187;22,40782166;21,86602974;22,81656647;22,60562706;21,35327911;22,0663166;22,49534798;22,53908348;24,01905441;20,93588066;18,07076263;20,99163437;19,26680183;19,08232117;16,35473061;16,77066231;19,45772743;19,18239212;19,43488503;22,39547157;24,89964485;25,78226662;26,45106125;26,40373802;26,6585083;19,99531555;18,60991859;17,74554443;17,01572418;18,70071793;20,37322617;21,00212288;22,26774788;22,73648643;25,98518944;26,69901466;27,27031708;29,43579292;30,27599144
ECU;Loan from a financial institution in the past year (% age 15+);GFDD.AI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,61396027;;
ECU;Loan from a private lender in the past year (% age 15+);GFDD.AI.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,608962059;;
ECU;Loan from an employer in the past year (% age 15+);GFDD.AI.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,175219059;;
ECU;Loan from family or friends in the past year (% age 15+);GFDD.AI.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,36073017;;
ECU;Loan in the past year (% age 15+);GFDD.AI.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,29430962;;
ECU;Loan through store credit in the past year (% age 15+);GFDD.AI.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,830112934;;
ECU;Loans from nonresident banks (amounts outstanding) to GDP (%);GFDD.OI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,06583786;11,35738754;13,07104969;11,72568035;11,57045269;7,600647449;6,23254776;6,637723446;4,899352074;4,711455822;4,965417385;4,390833855;5,601106644;3,657551289;3,173400402;3,403044462;2,942858458;3,648568392;4,364224911
ECU;Loans from nonresident banks (net) to GDP (%);GFDD.OI.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,052802976;0,882253826;0,062621817;0,458854288;-0,258754611;-1,152481079;;;;-0,010893572;;-0,006367571;1,56599772;;;;;;;-0,077661894;
ECU;Loans requiring collateral (%);GFDD.AI.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,4;;;;80,6;;;
ECU;Market capitalization excluding top 10 companies to total market capitalization (%);GFDD.AM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Mobile phone used to pay bills (% age 15+);GFDD.AI.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,200395942;;
ECU;Mobile phone used to send money (% age 15+);GFDD.AI.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0591074;;
ECU;Mutual fund assets to GDP (%);GFDD.DI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;1,0;1,0;0,9;0,856;0,917;0,97;1,0;0,907;0,827;0,93;0,598;0,208;
ECU;Nonbank financial institutions’ assets to GDP (%);GFDD.DI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,309179306;5,84561348;3,304519892;1,996274233;0,470177382;0,427211761;0,410023749;0,356137663;0,408323616;0,727313578;1,500696063;2,189901114;2,507306814;;
ECU;Nonfinancial corporate bonds to total bonds and notes outstanding (%);GFDD.AM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Nonlife insurance premium volume to GDP (%);GFDD.DI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,846000016;0,901000023;0,933000028;1,008999944;1,085000038;1,087000012;0,963;0,901000023;0,925000012;0,998000026;0,978999972;1,083999991;1,18900001;1,146000028;1,047000051;1,162999988;1,177999973;1,166000009;1,299000025;1,39199996;1,450000048;1,52699995;1,57099998;1,649999976
ECU;Number of listed companies per 1,000,000 people;GFDD.OM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,133135319;13,10407162;13,09201431;3,5348804;3,63411355;3,474785566;3,072463512;2,278832197;2,393664122;2,425500154;2,379117727;2,259069204;2,217443943;2,322689772;2,424501181;2,452973604;2,618450165;2,642916679;2,666476011;2,689145088;2,904675484;
ECU;Outstanding domestic private debt securities to GDP (%);GFDD.DM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Outstanding domestic public debt securities to GDP (%);GFDD.DM.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Outstanding international private debt securities to GDP (%);GFDD.DM.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,179129466;0,332250476;0,791313112;1,268724203;1,082071066;0,85513103;0,877994597;0,510722518;;;;;;;;;;;;
ECU;Outstanding international public debt securities to GDP (%);GFDD.DM.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,525209308;14,06859493;28,90021324;27,1871891;28,47332764;39,90677643;54,27305603;35,61921692;22,41580963;19,70915222;17,24980354;16,08571625;14,39715862;12,45465088;10,52271175;7,875484467;4,616843224;3,42965436;2,587033749;1,934180975
ECU;Pension fund assets to GDP (%);GFDD.DI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Population (Total);SP.POP.TOTL;4514593,0;4644682,0;4779559,0;4919224,0;5063645,0;5212760,0;5366554,0;5524930,0;5687634,0;5854337,0;6024764,0;6198787,0;6376333,0;6557257,0;6741417,0;6928694,0;7119087,0;7312553,0;7508899,0;7707895,0;7909432,0;8113200,0;8319351,0;8528791,0;8742761,0;8962049,0;9186995,0;9417031,0;9650906,0;9886866,0;10123593,0;10360630,0;10598168,0;10836327,0;11075454,0;11315800,0;11557151,0;11799289,0;12042454,0;12286995,0;12533087,0;12780869,0;13030041,0;13279806,0;13529091,0;13777131,0;14023503,0;14268397,0;14512402,0;14756424,0;15001072,0;15246481,0;15492264,0;15737878,0
ECU;Private credit by deposit money banks and other financial institutions to GDP (%);GFDD.DI.12;;19,48368645;18,69343376;18,1298027;17,90029907;17,78423119;16,71600723;16,28135109;17,44990349;18,051754;16,90916634;17,00467873;16,64045143;14,98936749;13,93376637;16,35264397;16,83765221;17,2900219;18,37143898;17,81557465;17,43654251;18,26855278;19,84508324;23,86942863;23,01253128;19,2773056;23,30067444;21,05449104;18,69259644;13,90198231;12,52480698;12,77698231;13,59929466;15,44172287;20,2731514;25,11269379;26,1617527;26,94071388;31,11252403;40,13407516;34,38367844;24,30276299;20,41303253;16,5974884;16,86579323;18,42325592;19,62533569;20,75226593;20,99175072;23,42959404;23,84175491;24,94133759;26,19602966;25,67693901
ECU;Private credit by deposit money banks to GDP (%);GFDD.DI.01;;19,48368645;18,69343376;18,1298027;17,90029907;17,78423119;16,71600723;16,28135109;17,44990349;18,051754;16,90916634;17,00467873;16,64045143;14,98936749;13,93376637;16,35264397;16,83765221;17,2900219;18,37143898;17,81557465;17,43654251;18,26855278;19,84508324;23,86942863;23,01253128;19,2773056;23,30067444;21,05449104;18,69259644;13,90198231;12,52480698;12,77698231;13,59929466;15,44172287;20,2731514;25,11269379;26,1617527;26,94071388;29,26997375;34,47963715;30,18741989;22,5695858;19,662323;16,54650116;16,81281281;18,34166145;19,51999664;20,59533882;20,65115738;22,68891525;22,8004055;23,76522827;25,57799149;25,67693901
ECU;Provisions to nonperforming loans (%);GFDD.SI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,59999847;109,0;104,0;115,5;131,3999939;127,3000031;119,0;135,5;161,6999969;170,0;106,7099991;104,3799973;112,5899963;118,4000015;108,0500031;112,4599991
ECU;Remittance inflows to GDP (%);GFDD.OI.13;;;;;;;;;;;;;;;;;0,036295947;;;;;;;;;;0,019589733;0,021512421;0,015323455;0,007198995;0,334661514;0,329640865;0,414505154;1,071478009;1,216432691;1,580361843;1,938327432;2,300021648;2,854475737;5,546080112;7,214891434;5,805702686;5,037043571;5,036333561;5,023116589;5,926699162;6,268548489;6,550643921;5,000811577;4,386516094;3,73663044;3,381318331;2,825986624;2,602660418
ECU;Saved any money in the past year (% age 15+);GFDD.AI.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,24731064;;
ECU;Saved at a financial institution in the past year (% age 15+);GFDD.AI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,50675011;;
ECU;Saved using a savings club in the past year (% age 15+);GFDD.AI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,378020048;;
ECU;Small firms with a bank loan or line of credit (%);GFDD.AI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,3;;;;43,5;;;
ECU;Stock market capitalization to GDP (%);GFDD.DM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,839441299;7,835783482;10,71445942;9,465295792;7,543702602;7,063287735;5,971859455;3,428245544;4,395771503;5,610745907;6,107482433;6,499947071;6,956624508;7,735061169;8,114272118;7,279473305;7,09323597;6,847660542;6,988014698;6,719454765;
ECU;Stock market return (%, year-on-year);GFDD.OM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,47819138;-27,98908043;11,42139053;-20,06159019;-50,59340286;-19,6708889;13,00841331;73,63602448;6,258324146;5,855211735;22,72012329;27,19041061;11,48440266;-0,883865416;-10,46269798;0,338460535;10,24883461;5,089327335;4,947858334
ECU;Stock market total value traded to GDP (%);GFDD.DM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,251294971;0,608269989;0,746121705;0,540729523;0,608208716;0,500152469;0,099096857;0,044669155;0,050885111;0,088183664;0,186523095;0,290639132;0,46140334;0,568493426;0,375129074;0,73595643;0,637772977;0,13301225;0,140286267;
ECU;Stock market turnover ratio (%);GFDD.EM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,624464989;4,102585316;8,938812256;5,025749683;8,37876606;7,032986164;1,43969655;1,750734329;0,900916338;1,206136465;1,887591481;4,159030914;4,972481251;8,009575844;7,049441338;3,488425255;17,38262939;2,150972366;1,942357779;2,326839209;
ECU;Stock price volatility;GFDD.SM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,65525246;21,30225945;15,50208187;14,52557945;33,06372833;51,58493805;42,60338974;45,35678482;31,92016602;24,08342552;15,00966835;12,0747118;10,18959618;23,76465034;19,79179001;15,41629887;10,85872746;7,971176624;5,913906574
ECU;Syndicated loan average maturity (years);GFDD.DM.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,85702324;5,002739906;;;;3,002739906;10,00821972;;;;6,863014221;;5,254795074
ECU;Syndicated loan issuance volume to GDP (%);GFDD.DM.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,719094038;0,035027564;;;;0,213665888;0,17444399;;;;0,046893485;;0,235238597
ECU;Total factoring volume to GDP (%);GFDD.OI.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Value of collateral needed for a loan (% of the loan amount);GFDD.AI.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157,3;;;;209,5;;;
ECU;Value traded excluding top 10 traded companies to total value traded (%);GFDD.AM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ECU;Working capital financed by banks (%);GFDD.AI.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;;;;16,1;;;
GUY;5-bank asset concentration;GFDD.OI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Account at a formal financial institution (% age 15+);GFDD.AI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Account used for business purposes (% age 15+);GFDD.AI.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Account used to receive government payments (% age 15+);GFDD.AI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Account used to receive remittances (% age 15+);GFDD.AI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Account used to receive wages (% age 15+);GFDD.AI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;ATMs per 100,000 adults;GFDD.AI.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,44273758;13,05761719;13,25372791;13,8566885;14,0273571;14,37064743;15,27899456;15,11581707;18,89129829;19,289011
GUY;Bank accounts per 1,000 adults;GFDD.AI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Bank branches per 100,000 adults;GFDD.AI.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,013989449;6,010649204;6,212685108;6,411303997;6,601109505;6,77473402;6,926477432;7,658680916;7,954231262;8,351943016
GUY;Bank capital to total assets (%);GFDD.SI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Bank concentration (%);GFDD.OI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
GUY;Bank cost to income ratio (%);GFDD.EI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,89558029;59,76168442;65,64113617;66,68099976;66,15058136;65,42732239;66,21920013;62,10712051;57,09911346;54,86830902;49,83993912;49,11391449;44,2272377;45,88876343;45,09964752;42,78802872
GUY;Bank credit to bank deposits (%);GFDD.SI.04;82,205513;76,96334839;60,25104523;49,14383698;45,62410355;42,00542068;50,43050385;48,29557037;55,90529633;61,21302414;67,56466675;61,28843307;52,43613815;52,8227005;47,56507874;38,50433731;37,68315887;31,05367851;31,3326683;35,87610245;36,61420441;39,61126328;36,71915817;35,43355942;36,22294235;32,68838882;33,71850586;33,45462036;40,23093414;42,09143829;44,09279633;40,78969193;32,28591156;32,96624756;39,73091507;47,85193253;66,0773468;74,27683258;79,84320068;80,16313934;76,84806824;69,04864502;66,10790253;53,57110977;48,3530426;49,27249527;48,7074852;50,37636948;53,36711502;52,16716003;52,65441132;55,93832016;58,730793;63,13414383
GUY;Bank deposits to GDP (%);GFDD.OI.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,53162384;54,47691727;58,36405563;63,36395645;60,66892624;62,60391998;69,62442017;77,50466156;81,38618469;81,41727448;83,00550079;83,51256561;82,7585144;83,67643738;84,58473969;52,50542831;52,61262512;53,10050201;55,47749329
GUY;Bank lending-deposit spread;GFDD.EI.02;;;;;;;;;;;;;;;;;;;;;2,5;2,5;2,792000055;3,0;3,0;3,0;3,0;3,917000055;3,069000006;3,130000114;3,575000048;4,020999908;6,177999973;7,105000019;6,94299984;6,320000172;7,304999828;8,479999542;8,668000221;8,032999992;8,593000412;9,376000404;11,79800034;11,80900002;11,8579998;11,95199966;12,00500011;12,13799953;12,20899963;12,21800041;12,27400017;12,51000023;12,3380003;12,36600018
GUY;Bank net interest margin (%);GFDD.EI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,003474236;4,517197132;4,108101368;4,107137203;4,162522316;4,331138134;4,602302551;4,616689205;4,583825111;4,893384933;5,601342678;5,854612827;5,938928127;5,917324066;5,742639065
